---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.FileName = "..\Input\FullBody-GaitNormal_1-euler-leftlegtd.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.NumberFormat.Width = 22
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.NumberFormat.FormatStr = "%22.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Header.LinePrefix = ""
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.HipFlexion
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.HipAbduction
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.HipExternalRotation
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.KneeFlexion
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.AnklePlantarFlexion
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.SubTalarEversion
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.HipFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.HipAbduction Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.HipExternalRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.KneeFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.AnklePlantarFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.SubTalarEversion
1.922448979591833e+000 4.308491724374978e-001 3.901170946875787e-002 1.041456748737136e-001 1.250860528197944e+000 1.493426976634523e-001 2.318837198016434e-001
1.932244897959180e+000 4.539257655685686e-001 3.490002556034200e-002 1.097353684974281e-001 1.228262430005581e+000 1.573000611335398e-001 2.244011825144536e-001
1.942040816326527e+000 4.753815911484685e-001 3.112721314942624e-002 1.155366425560264e-001 1.200682161946378e+000 1.639037226514386e-001 2.172980308289244e-001
1.951836734693873e+000 4.951384081340714e-001 2.774739047897912e-002 1.215348977322392e-001 1.168202083823831e+000 1.691377558063240e-001 2.107098708647665e-001
1.961632653061220e+000 5.131050093951179e-001 2.482340700293628e-002 1.277434605405528e-001 1.130912116228049e+000 1.730288081997365e-001 2.045761698134204e-001
1.971428571428567e+000 5.291739459989250e-001 2.241741520410479e-002 1.342088445259345e-001 1.088913361542064e+000 1.756409398463865e-001 1.986565763611112e-001
1.981224489795914e+000 5.432264289603043e-001 2.058236146148884e-002 1.410130803843219e-001 1.042326120231422e+000 1.770659536918126e-001 1.925627024533615e-001
1.991020408163261e+000 5.551435339814101e-001 1.935464727195790e-002 1.482747407438785e-001 9.913006469667608e-001 1.774046813079575e-001 1.858046431489707e-001
2.000816326530608e+000 5.648152804868779e-001 1.874738220979810e-002 1.561512114627902e-001 9.360285209889712e-001 1.767490652785865e-001 1.778409142018120e-001
2.010612244897955e+000 5.721452974641584e-001 1.874537049503000e-002 1.648415018032375e-001 8.767580784230445e-001 1.751767735925993e-001 1.681124667487745e-001
2.020408163265302e+000 5.770584267586755e-001 1.930275691553085e-002 1.745839547172221e-001 8.138218474018812e-001 1.727544828924119e-001 1.560524548421934e-001
2.030204081632649e+000 5.795179241513675e-001 2.034357435263368e-002 1.856450934990977e-001 7.476810723804209e-001 1.695395839713971e-001 1.410887963281456e-001
2.039999999999996e+000 5.795537975706622e-001 2.176515943468571e-002 1.983004471852813e-001 6.789866367067878e-001 1.655811445907660e-001 1.226673274430317e-001
2.049795918367343e+000 5.772998456013561e-001 2.344551688993390e-002 2.128101579262463e-001 6.086519693537722e-001 1.609332942464810e-001 1.003042187088731e-001
2.059591836734690e+000 5.730334498422032e-001 2.525861956392661e-002 2.293943842331526e-001 5.379265286175428e-001 1.556972273088759e-001 7.365300798819489e-002
2.069387755102037e+000 5.672058922080447e-001 2.709918918828258e-002 2.482135216116929e-001 4.684392508462554e-001 1.500989550513653e-001 4.256587230084694e-002
2.079183673469384e+000 5.604378556186235e-001 2.890621923353320e-002 2.693461498112592e-001 4.021543363341762e-001 1.445754388771703e-001 7.146262379057649e-003
2.088979591836731e+000 5.534481661307972e-001 3.066428418998446e-002 2.927280110546345e-001 3.411771947497380e-001 1.397867898318730e-001 -3.216238462784672e-002
2.098775510204078e+000 5.469096557208757e-001 3.237328039411058e-002 3.180006996468701e-001 2.874114220875504e-001 1.364690190257884e-001 -7.438069104209387e-002
2.108571428571425e+000 5.412838265164252e-001 3.400687180295781e-002 3.442952930761750e-001 2.421910750625606e-001 1.351579140094047e-001 -1.177207762553444e-001
2.118367346938773e+000 5.367241434250687e-001 3.549165992227699e-002 3.701255196437409e-001 2.060810413425394e-001 1.359577683915746e-001 -1.594693268039498e-001
2.128163265306120e+000 5.331039380966074e-001 3.671628691413531e-002 3.935816907298017e-001 1.789443306066432e-001 1.385052718575269e-001 -1.962907839992191e-001
2.137959183673467e+000 5.301437796123035e-001 3.755388728569065e-002 4.127962122572383e-001 1.601949025156605e-001 1.420974267693779e-001 -2.249258418485636e-001
2.147755102040814e+000 5.275597496904023e-001 3.787989069942510e-002 4.264322243695210e-001 1.490661370253492e-001 1.458484543054680e-001 -2.429478435762018e-001
2.157551020408161e+000 5.251626609913699e-001 3.758008832815940e-002 4.339662060758737e-001 1.447763682726621e-001 1.488092104464228e-001 -2.492413479409199e-001
2.167346938775508e+000 5.228817822502554e-001 3.655318731420221e-002 4.357017972859964e-001 1.465702393318854e-001 1.500761637588338e-001 -2.440923542022326e-001
2.177142857142855e+000 5.207234314148591e-001 3.471302880977367e-002 4.325668016706818e-001 1.536752954784616e-001 1.489202356857964e-001 -2.289577579144216e-001
2.186938775510202e+000 5.186916857177858e-001 3.199255082455932e-002 4.257834489728919e-001 1.652324104862550e-001 1.449180654746493e-001 -2.060436761540353e-001
2.196734693877549e+000 5.167089100151079e-001 2.835204328429231e-002 4.165436948389703e-001 1.802598400370804e-001 1.380385106524550e-001 -1.778451781912261e-001
2.206530612244896e+000 5.145777006727057e-001 2.379645224070703e-002 4.058383070806716e-001 1.976855549322222e-001 1.286484794692768e-001 -1.467929689827087e-001
2.216326530612243e+000 5.120013903131362e-001 1.839749591251860e-002 3.944714504146172e-001 2.164248662341517e-001 1.174516634742703e-001 -1.150599970829774e-001
2.226122448979590e+000 5.086405431260015e-001 1.230249398853811e-002 3.831351360731535e-001 2.354512938280116e-001 1.054079856256902e-001 -8.446370470491613e-002
