---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.FileName = "..\Input\LowerBody-GaitNormal_1-euler-leftlegtd.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.NumberFormat.Width = 22
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.NumberFormat.FormatStr = "%22.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Header.LinePrefix = ""
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.HipFlexion
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.HipAbduction
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.HipExternalRotation
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.KneeFlexion
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.AnklePlantarFlexion
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.SubTalarEversion
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.HipFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.HipAbduction Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.HipExternalRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.KneeFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.AnklePlantarFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.SubTalarEversion
2.568979591836737e+000 -2.715998666478849e-002 -7.791662314560410e-002 4.183035777255594e-001 1.671748583606772e-001 4.428024529719409e-001 -3.766322499939178e-001
2.578775510204084e+000 -4.002231602834224e-002 -7.708441569880153e-002 4.164573190120137e-001 1.655362091949096e-001 4.545834686007167e-001 -3.837590015773694e-001
2.588571428571431e+000 -5.225523387029351e-002 -7.623003522803185e-002 4.142350592280256e-001 1.647460086343725e-001 4.664167914254698e-001 -3.898449506767653e-001
2.598367346938778e+000 -6.384140202811568e-002 -7.539449878576687e-002 4.116943599398297e-001 1.648236718721389e-001 4.782732045826638e-001 -3.950281137861547e-001
2.608163265306125e+000 -7.480340235357666e-002 -7.461528382229288e-002 4.088907210667020e-001 1.657588159785235e-001 4.901190400292756e-001 -3.994690801628737e-001
2.617959183673472e+000 -8.521239577098433e-002 -7.392212577052004e-002 4.058766827011491e-001 1.675082200709021e-001 5.019162678901046e-001 -4.033491044929848e-001
2.627755102040819e+000 -9.518831115697023e-002 -7.333330968099006e-002 4.026949012217493e-001 1.699978956102844e-001 5.136183283147178e-001 -4.068604962307116e-001
2.637551020408167e+000 -1.048853172161005e-001 -7.285203737511159e-002 3.993661586061768e-001 1.731314449822745e-001 5.251627097886010e-001 -4.101891418115011e-001
2.647346938775514e+000 -1.144675249324047e-001 -7.246335658898673e-002 3.958767341346377e-001 1.768029906644760e-001 5.364624567624680e-001 -4.134923147030258e-001
2.657142857142861e+000 -1.240851452378370e-001 -7.213216442757187e-002 3.921707720131651e-001 1.809113392241601e-001 5.474004853671358e-001 -4.168786815338793e-001
2.666938775510208e+000 -1.338560855653415e-001 -7.180298511469063e-002 3.881522852043257e-001 1.853720796370080e-001 5.578287648283007e-001 -4.203965778843603e-001
2.676734693877555e+000 -1.438536173205969e-001 -7.140160971627840e-002 3.836967490801375e-001 1.901251611001154e-001 5.675707072538194e-001 -4.240313555639003e-001
2.686530612244902e+000 -1.541003201188455e-001 -7.083751315276055e-002 3.786679017418247e-001 1.951377983905923e-001 5.764249533370616e-001 -4.277092945472035e-001
2.696326530612249e+000 -1.645679076238960e-001 -7.000646816953160e-002 3.729346002447887e-001 2.004050372672762e-001 5.841705167258700e-001 -4.313056744139060e-001
2.706122448979596e+000 -1.751835527153949e-001 -6.879469626850043e-002 3.663838206129299e-001 2.059490526391731e-001 5.905723653860719e-001 -4.346547936677250e-001
2.715918367346943e+000 -1.858450614760690e-001 -6.708625514086131e-002 3.589286171050394e-001 2.118152944053367e-001 5.953846499905703e-001 -4.375598838200433e-001
2.725714285714290e+000 -1.964427872161288e-001 -6.477332076764752e-002 3.505127905830648e-001 2.180651019543942e-001 5.983505119257513e-001 -4.398027874896814e-001
2.735510204081637e+000 -2.068791347693359e-001 -6.176600862250758e-002 3.411146646076265e-001 2.247688736969964e-001 5.992011792665833e-001 -4.411556744392345e-001
2.745306122448984e+000 -2.170769768856070e-001 -5.799719521766589e-002 3.307506129348929e-001 2.320048936740342e-001 5.976580707940864e-001 -4.413961089822985e-001
2.755102040816331e+000 -2.269757235790322e-001 -5.342119484203622e-002 3.194763630860659e-001 2.398654320975411e-001 5.934389737455110e-001 -4.403223446316519e-001
2.764897959183678e+000 -2.365191461649448e-001 -4.800968216236479e-002 3.073833047718487e-001 2.484683280904812e-001 5.862664583467132e-001 -4.377632651989453e-001
2.774693877551025e+000 -2.456386653688676e-001 -4.174883459384038e-002 2.945900427091503e-001 2.579714844954620e-001 5.758767594592497e-001 -4.335797404865374e-001
2.784489795918372e+000 -2.542358251794079e-001 -3.463962434905876e-002 2.812329834301902e-001 2.685870775531183e-001 5.620292983923453e-001 -4.276585854072326e-001
2.794285714285719e+000 -2.621692205865815e-001 -2.670130155317185e-002 2.674595672108304e-001 2.805917629253364e-001 5.445181521110478e-001 -4.199041061362935e-001
2.804081632653066e+000 -2.692484660623111e-001 -1.797704744681172e-002 2.534258981135392e-001 2.943308945209976e-001 5.231866943341480e-001 -4.102340851826561e-001
2.813877551020414e+000 -2.752338689760422e-001 -8.540522433578390e-003 2.392983298835431e-001 3.102160494913616e-001 4.979462918165519e-001 -3.985847283657912e-001
2.823673469387761e+000 -2.798389690029838e-001 1.498525993464339e-003 2.252533961289376e-001 3.287142283944231e-001 4.687999885105182e-001 -3.849212438359372e-001
2.833469387755108e+000 -2.827325431969754e-001 1.199232287627638e-002 2.114670304071930e-001 3.503264640297250e-001 4.358711795809094e-001 -3.692427674781171e-001
2.843265306122455e+000 -2.835413970889915e-001 2.275866370362811e-002 1.980901333374109e-001 3.755537193162943e-001 3.994344992974216e-001 -3.515717811059195e-001
2.853061224489802e+000 -2.818634871087872e-001 3.358920299533641e-002 1.852193041039754e-001 4.048492682763576e-001 3.599456112032595e-001 -3.319303376923247e-001
2.862857142857149e+000 -2.773001645361322e-001 4.426031774519190e-002 1.728773762835291e-001 4.385604956852079e-001 3.180696528676983e-001 -3.103184164904212e-001
2.872653061224496e+000 -2.695065037429627e-001 5.454467481613001e-002 1.610131671526278e-001 4.768675425184905e-001 2.747054867545722e-001 -2.867122232780422e-001
2.882448979591843e+000 -2.582491236368674e-001 6.422049816251807e-002 1.495211126872222e-001 5.197310462752229e-001 2.309888901324577e-001 -2.610900960852132e-001
2.892244897959190e+000 -2.434537712317431e-001 7.307641685304622e-002 1.382776671190221e-001 5.668649925296310e-001 1.882464145299892e-001 -2.334768090022662e-001
2.902040816326537e+000 -2.252245545501457e-001 8.091447836489629e-002 1.271878556935023e-001 6.177453527913182e-001 1.478848978755594e-001 -2.039816537121964e-001
2.911836734693884e+000 -2.038278432505521e-001 8.755586152218831e-002 1.162285078232013e-001 6.716514671090887e-001 1.112385838095417e-001 -1.728070789646491e-001
2.921632653061231e+000 -1.796484399204517e-001 9.285072392411919e-002 1.054728613055006e-001 7.277277410820476e-001 7.942252717920086e-002 -1.402266016035000e-001
2.931428571428578e+000 -1.531332486245891e-001 9.668915751527463e-002 9.508832177721997e-002 7.850514626380623e-001 5.322874427869679e-002 -1.065482183013715e-001
2.941224489795925e+000 -1.247377801829382e-001 9.900839450106758e-002 8.530976999335745e-002 8.426925258494695e-001 3.306764748280575e-002 -7.208233664352130e-002
2.951020408163272e+000 -9.488447313076082e-002 9.979509753932536e-002 7.639979997516687e-002 8.997556384863112e-001 1.894697307142363e-002 -3.713395831612452e-002
2.960816326530619e+000 -6.393762126731706e-002 9.908510321536612e-002 6.860612989971136e-002 9.554033794441382e-001 1.049338361262353e-002 -2.025462207904929e-003
2.970612244897966e+000 -3.219530117369973e-002 9.696143976256200e-002 6.212226212504945e-002 1.008867589263993e+000 7.027433665397241e-003 3.286460533939613e-002
2.980408163265313e+000 1.031475007960564e-004 9.354919027474851e-002 5.705991144747295e-002 1.059457920358235e+000 7.686040479441641e-003 6.706602104088991e-002
2.990204081632661e+000 3.276065656404672e-002 8.900782745395741e-002 5.344194203790931e-002 1.106571872417292e+000 1.156544384120982e-002 9.999981609992950e-002
3.000000000000008e+000 6.560781185542207e-002 8.352313596049044e-002 5.121490689644053e-002 1.149704999234616e+000 1.784588684482845e-002 1.309949426595561e-001
3.009795918367355e+000 9.849547376043327e-002 7.729910980862753e-002 5.027160015817209e-002 1.188456344855492e+000 2.586736740619005e-002 1.593423614592552e-001
3.019591836734702e+000 1.312923608072523e-001 7.055007803023927e-002 5.047282626498638e-002 1.222525216117927e+000 3.514876220993358e-002 1.843706680983724e-001
3.029387755102049e+000 1.638812111541638e-001 6.349363355471027e-002 5.166378409828225e-002 1.251698740107207e+000 4.535980933223641e-002 2.055230527809541e-001
3.039183673469396e+000 1.961471031779129e-001 5.634250542231345e-002 5.368783080467263e-002 1.275832179598353e+000 5.626382414955587e-002 2.224230480292201e-001
3.048979591836743e+000 2.279634941940013e-001 4.929402555748008e-002 5.639785675495428e-002 1.294828121976686e+000 6.765552787999606e-002 2.349209691055756e-001
3.058775510204090e+000 2.591907442694266e-001 4.251924740041102e-002 5.966089369907673e-002 1.308621790333251e+000 7.931548104247449e-002 2.431149758854438e-001
3.068571428571437e+000 2.896872979643367e-001 3.615431695719829e-002 6.335739204334211e-002 1.317173059179697e+000 9.098900995945396e-002 2.473444838576318e-001
3.078367346938784e+000 3.193167288121101e-001 3.029526389953441e-002 6.738140524574478e-002 1.320460976144516e+000 1.023857746259002e-001 2.481577789265535e-001
3.088163265306131e+000 3.479418169285777e-001 2.499587296697170e-002 7.164379093802481e-002 1.318479309687980e+000 1.131925335460792e-001 2.462590646218050e-001
3.097959183673478e+000 3.754113998430344e-001 2.026928665899708e-002 7.607641828342431e-002 1.311233543166986e+000 1.230933430580404e-001 2.424411109827880e-001
3.107755102040825e+000 4.015521122367051e-001 1.609683706815668e-002 8.063500851753257e-002 1.298741393559302e+000 1.317963092294761e-001 2.375080637635897e-001
3.117551020408172e+000 4.261712405765382e-001 1.244394448623054e-002 8.529907412395335e-002 1.281037291682166e+000 1.390645372540904e-001 2.321962036945142e-001
3.127346938775519e+000 4.490660775845786e-001 9.275309390804232e-003 9.006993836920443e-002 1.258178334673752e+000 1.447418136695617e-001 2.271038257341821e-001
3.137142857142866e+000 4.700324316470811e-001 6.563543861109134e-003 9.496883408606048e-002 1.230249160357677e+000 1.487632816803313e-001 2.226370034720678e-001
3.146938775510213e+000 4.888736735997440e-001 4.293146142102522e-003 1.000355375892983e-001 1.197365991577243e+000 1.511526253983454e-001 2.189731375559549e-001
3.156734693877560e+000 5.054131019887840e-001 2.460809264295261e-003 1.053274206150996e-001 1.159680358855703e+000 1.520157210851081e-001 2.160445270484688e-001
3.166530612244908e+000 5.195066947262778e-001 1.070526636810953e-003 1.109191042897743e-001 1.117381747645089e+000 1.515368107732937e-001 2.135449964416797e-001
3.176326530612255e+000 5.310517337969105e-001 1.258433781763380e-004 1.169023940131207e-001 1.070699457775038e+000 1.499714550380037e-001 2.109612534601312e-001
3.186122448979602e+000 5.399880889834904e-001 -3.773166373419734e-004 1.233846316940243e-001 1.019906321376638e+000 1.476265606762658e-001 2.076226052164975e-001
3.195918367346949e+000 5.462938250210293e-001 -4.564104507114308e-004 1.304832225215703e-001 9.653271942545280e-001 1.448274914646443e-001 2.027563671479446e-001
3.205714285714296e+000 5.499825494014843e-001 -1.456759238842587e-004 1.383190133092228e-001 9.073524962683247e-001 1.418755223633303e-001 1.955517773073722e-001
3.215510204081643e+000 5.511071362708648e-001 5.041662187650342e-004 1.470151038288948e-001 8.464547001907414e-001 1.389976232034554e-001 1.852495142348460e-001
3.225306122448990e+000 5.497676827276765e-001 1.429336403887316e-003 1.567011026050706e-001 7.832067205029466e-001 1.363033648278220e-001 1.712520440538999e-001
3.235102040816337e+000 5.461219877284766e-001 2.557323830487457e-003 1.675137612264372e-001 7.183052982812128e-001 1.337718449529516e-001 1.532196674993545e-001
3.244897959183684e+000 5.404002010096894e-001 3.810753537536238e-003 1.795876640062187e-001 6.526024884096535e-001 1.312795592705122e-001 1.311207081510169e-001
3.254693877551031e+000 5.329214376332989e-001 5.111813861415904e-003 1.930415191803120e-001 5.871371568269513e-001 1.286662761603101e-001 1.052312156971306e-001
3.264489795918378e+000 5.241020080652983e-001 6.388110844436357e-003 2.079690426361519e-001 5.231448836993187e-001 1.258251916617258e-001 7.609635675825849e-002
3.274285714285725e+000 5.144412222136714e-001 7.577232773248843e-003 2.244317843403193e-001 4.620210995663900e-001 1.227873073741232e-001 4.447023725705496e-002
3.284081632653072e+000 5.044748610723412e-001 8.625120267440334e-003 2.424378140529312e-001 4.052195811115939e-001 1.197567780575949e-001 1.126218431317166e-002
3.293877551020419e+000 4.947005659703057e-001 9.476411602874713e-003 2.618895592771748e-001 3.540922401957598e-001 1.170618325306283e-001 -2.247408590941054e-002
3.303673469387766e+000 4.854991667117108e-001 1.006195123580311e-002 2.825050728235539e-001 3.097145396517245e-001 1.150243501474375e-001 -5.549835794922151e-002
3.313469387755113e+000 4.770848403616119e-001 1.029324618565242e-002 3.037555897826458e-001 2.727623464118335e-001 1.138050084613806e-001 -8.633931452088921e-002
3.323265306122460e+000 4.695052850944713e-001 1.006982276500135e-002 3.248839356770448e-001 2.434863166396600e-001 1.133064219899466e-001 -1.133421370295054e-001
3.333061224489808e+000 4.626880403026812e-001 9.295588145762590e-003 3.450311892135871e-001 2.217800546593169e-001 1.131839437720989e-001 -1.348695443091819e-001
3.342857142857155e+000 4.565055939955502e-001 7.893758602280698e-003 3.634166538904846e-001 2.072887048034033e-001 1.129510218154084e-001 -1.496091185757668e-001
3.352653061224502e+000 4.508255603527779e-001 5.812409515790096e-003 3.794686706548682e-001 1.994916225770701e-001 1.121320965064525e-001 -1.568552773889586e-001
3.362448979591849e+000 4.455270642478436e-001 3.020776962942673e-003 3.928451897710539e-001 1.977284998165742e-001 1.104242914760382e-001 -1.566561943783297e-001
3.372244897959196e+000 4.404873921242985e-001 -4.970953946461520e-004 4.033732225209415e-001 2.011895715186640e-001 1.078330625462689e-001 -1.498021160670200e-001
3.382040816326543e+000 4.355574319281122e-001 -4.743867575994099e-003 4.109895452613525e-001 2.089137115324814e-001 1.047204887994273e-001 -1.376889359121234e-001
3.391836734693890e+000 4.305452635342530e-001 -9.701323708993570e-003 4.157380092055468e-001 2.198227942440738e-001 1.017113439897945e-001 -1.220972577356072e-001
3.401632653061237e+000 4.252196707972728e-001 -1.531444683627359e-002 4.178119522861585e-001 2.327899403443823e-001 9.949799053779419e-002 -1.049246159304616e-001
3.411428571428584e+000 4.193334385375855e-001 -2.147456015862792e-002 4.175917598093549e-001 2.467187743068156e-001 9.866901265693523e-002 -8.792332147816293e-002
3.421224489795931e+000 4.126592606489670e-001 -2.801374922607791e-002 4.156354480372981e-001 2.606131671306898e-001 9.963805598503259e-002 -7.250637928273156e-002
3.431020408163278e+000 4.050271721882588e-001 -3.471957590783092e-002 4.126093796986271e-001 2.736306991256423e-001 1.026383215192584e-001 -5.965296146443015e-002
3.440816326530625e+000 3.963533189333733e-001 -4.136753707302265e-002 4.091797283705856e-001 2.851219122629913e-001 1.077227380316107e-001 -4.990232327407343e-002
3.450612244897972e+000 3.866568190988754e-001 -4.775682442846030e-002 4.059080491370788e-001 2.946557918754300e-001 1.147607304840510e-001 -4.341019278224361e-002
3.460408163265319e+000 3.760766746648650e-001 -5.373044991940068e-002 4.031858059279704e-001 3.020283911561539e-001 1.234466432222062e-001 -4.003021393655672e-002
3.470204081632666e+000 3.648616676444610e-001 -5.918327145109092e-002 4.012203958735995e-001 3.072409965054095e-001 1.333146616282359e-001 -3.938275930586196e-002
3.480000000000013e+000 3.533933938304805e-001 -6.402201063855650e-002 4.000976791206038e-001 3.104307260243027e-001 1.438193466897225e-001 -4.099490501457272e-002
