---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.FileName = "..\Input\FullBody-GaitUniMiami-euler-trunk.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Width = 22
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.FormatStr = "%22.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.LinePrefix = ""
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosX
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosY
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosZ
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotX
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotY
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotZ
col7  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxExtension
col8  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending
col9  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxRotation
col10  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NeckExtension
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxExtension Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NeckExtension
4.282083333333341e+000 -1.651638761221515e-001 3.362174475203090e-001 1.026241402880598e+000 -1.623405264356137e+000 2.922831597854071e+000 4.464023762079172e-002 1.778565665431104e-001 5.155615162832233e-002 -7.820848248741991e-003 4.535645631106479e-001
4.290208333333340e+000 -1.738811871163052e-001 3.364770805653969e-001 1.027303756536446e+000 -1.623148337761757e+000 2.922543510675045e+000 4.096137066314753e-002 1.773730247463774e-001 4.982948650988804e-002 -2.815888209028757e-003 4.547326298362729e-001
4.298333333333340e+000 -1.825924151247098e-001 3.367126338949046e-001 1.028281433644796e+000 -1.622759302150215e+000 2.922418511882504e+000 3.725547491349035e-002 1.767258784348983e-001 4.796581041312231e-002 1.918039432129561e-003 4.558839530381182e-001
4.306458333333340e+000 -1.913036767963006e-001 3.369221246196735e-001 1.029164295578830e+000 -1.622257608539481e+000 2.922487008149986e+000 3.354635095264724e-002 1.758801940392861e-001 4.600654079561582e-002 6.353137830721365e-003 4.570568540559957e-001
4.314583333333339e+000 -2.000194591970109e-001 3.371018972631444e-001 1.029942855976645e+000 -1.621650014357723e+000 2.922765637370284e+000 2.984736456444814e-002 1.748145511269475e-001 4.397834878650324e-002 1.047221848878126e-002 4.582871696616208e-001
4.322708333333339e+000 -2.087427028313780e-001 3.372471182692091e-001 1.030608388200874e+000 -1.620939553397638e+000 2.923259381086379e+000 2.616546043196255e-002 1.735184180137714e-001 4.190399489646127e-002 1.426560233402585e-002 4.596088101809879e-001
4.330833333333339e+000 -2.174748661074845e-001 3.373525154576230e-001 1.031153030222405e+000 -1.620136423350742e+000 2.923962036819845e+000 2.250416256274068e-002 1.719915602817962e-001 3.981460827442393e-002 1.772880269999643e-002 4.610537006328926e-001
4.338958333333339e+000 -2.262160726331286e-001 3.374131380401089e-001 1.031569813988538e+000 -1.619267504130935e+000 2.924854805351412e+000 1.886560933460890e-002 1.702461728968956e-001 3.775985408140766e-002 2.086103776365072e-002 4.626505594273881e-001
4.347083333333338e+000 -2.349655393035860e-001 3.374248378695400e-001 1.031852655554323e+000 -1.618381324687243e+000 2.925905395343957e+000 1.525104632651964e-002 1.683095551978550e-001 3.581252320997145e-002 2.366528278407751e-002 4.644220654626445e-001
4.355208333333338e+000 -2.437222613560382e-001 3.373843324779846e-001 1.031996396961944e+000 -1.617546446903805e+000 2.927070013605256e+000 1.165913485986758e-002 1.662240209589878e-001 3.406542131859562e-002 2.615034492460181e-002 4.663818251867656e-001
4.363333333333338e+000 -2.524858092393065e-001 3.372890374967997e-001 1.031996961211279e+000 -1.616842850942526e+000 2.928299050561996e+000 8.082190801824041e-003 1.640424260546138e-001 3.261957312618988e-002 2.833437190918041e-002 4.685324420704918e-001
4.371458333333337e+000 -2.612570397401500e-001 3.371369227168959e-001 1.031851575461758e+000 -1.616348460558512e+000 2.929545326410108e+000 4.501892815112374e-003 1.618200843191365e-001 3.156637635723099e-002 3.024841638763836e-002 4.708658595051391e-001
4.379583333333337e+000 -2.700384058229933e-001 3.369264713681658e-001 1.031558945317103e+000 -1.616126717501158e+000 2.930771005751560e+000 8.875222423188056e-004 1.596070166977729e-001 3.097204606190489e-002 3.193755609027220e-002 4.733656217011652e-001
4.387708333333337e+000 -2.788337405222788e-001 3.366567094016743e-001 1.031119291780954e+000 -1.616220742298409e+000 2.931949696326472e+000 -2.801422142398646e-003 1.574444675523432e-001 3.087181806945912e-002 3.345797353711585e-002 4.760094213414624e-001
4.395833333333337e+000 -2.876478415738923e-001 3.363272696883635e-001 1.030534242098020e+000 -1.616654300204317e+000 2.933064397230051e+000 -6.609906349081651e-003 1.553657644751235e-001 3.127332026861536e-002 3.487138823756129e-002 4.787707629216674e-001
4.403958333333336e+000 -2.964861997112416e-001 3.359384232453033e-001 1.029806625282169e+000 -1.617436152250137e+000 2.934104417648361e+000 -1.058252603998922e-002 1.533987298577352e-001 3.216372827739871e-002 3.623966388098302e-002 4.816203247282826e-001
4.412083333333336e+000 -3.053548365958240e-001 3.354909881705536e-001 1.028940276447278e+000 -1.618564424452049e+000 2.935063565642372e+000 -1.476094995737443e-002 1.515669312793024e-001 3.351620403690120e-002 3.762166752895695e-002 4.845283151622791e-001
4.420208333333336e+000 -3.142600506609470e-001 3.349861622759219e-001 1.027939963929935e+000 -1.620029147605908e+000 2.935940151550352e+000 -1.918342565313713e-002 1.498887175366916e-001 3.529344776593726e-002 3.907309835068642e-002 4.874677829570855e-001
4.428333333333336e+000 -3.232080008906488e-001 3.344254540167216e-001 1.026811463002326e+000 -1.621812990754557e+000 2.936737874972956e+000 -2.388493282794668e-002 1.483749899679821e-001 3.744863216653591e-002 4.064824613472687e-002 4.904175252658436e-001
4.436458333333335e+000 -3.322042183777066e-001 3.338107728169297e-001 1.025561711577936e+000 -1.623891262524809e+000 2.937466024833291e+000 -2.889659522056221e-002 1.470277001303395e-001 3.992552334952025e-002 4.240117687510159e-002 4.933637404873019e-001
4.444583333333335e+000 -3.412531942693788e-001 3.331445598614712e-001 1.024199020771116e+000 -1.626231914168551e+000 2.938137934995009e+000 -3.424368745118356e-002 1.458405184444084e-001 4.265910879089695e-002 4.438401736279585e-002 4.963006240790659e-001
4.452708333333335e+000 -3.503581656337778e-001 3.324298460943378e-001 1.022733387515755e+000 -1.628795369627408e+000 2.938767807640607e+000 -3.994205682924568e-002 1.448017682253097e-001 4.557651223268238e-002 4.664180392306254e-002 4.992299744790387e-001
4.460833333333334e+000 -3.595211546542131e-001 3.316702209000635e-001 1.021176900344529e+000 -1.631533527153859e+000 2.939366987486594e+000 -4.599314374391739e-002 1.438987439184977e-001 4.859716117617558e-002 4.920552973014115e-002 5.021591448635557e-001
4.468958333333334e+000 -3.687432655701643e-001 3.308697369697340e-001 1.019544076580144e+000 -1.634387936565068e+000 2.939941353777981e+000 -5.237838798280814e-002 1.431218556057183e-001 5.163209296948847e-002 5.208594703458108e-002 5.050969457905977e-001
4.477083333333334e+000 -3.780252132962364e-001 3.300328082616253e-001 1.017851898317567e+000 -1.637288662275091e+000 2.940491676470089e+000 -5.905415066445219e-002 1.424662761886360e-001 5.458421154153644e-002 5.526967057011046e-002 5.080485408006418e-001
4.485208333333334e+000 -3.873679877704531e-001 3.291641824778519e-001 1.016119411335883e+000 -1.640155992985979e+000 2.941017243291002e+000 -6.594863515292992e-002 1.419299012838119e-001 5.735176925032025e-002 5.871812241434175e-002 5.110111588630656e-001
4.493333333333333e+000 -3.967734343932033e-001 3.282690329706892e-001 1.014366952450221e+000 -1.642905792453931e+000 2.941519873155645e+000 -7.296303669592508e-002 1.415102015341235e-001 5.983507443307794e-002 6.237028676814638e-002 5.139714054885188e-001
4.501458333333333e+000 -4.062445042509783e-001 3.273531541238108e-001 1.012615232250965e+000 -1.645457243117613e+000 2.942004470337293e+000 -7.997822679718025e-002 1.412043018977168e-001 6.194411389494531e-002 6.614964574491482e-002 5.169036556818807e-001
4.509583333333333e+000 -4.157851803784147e-001 3.264231216377391e-001 1.010884516818420e+000 -1.647740268541502e+000 2.942475616360648e+000 -8.686512794574419e-002 1.410133368544002e-001 6.360447895362756e-002 6.997325651830229e-002 5.197688946065233e-001
4.517708333333332e+000 -4.254003443786750e-001 3.254861299749329e-001 1.009194070658763e+000 -1.649698679346844e+000 2.942933267983984e+000 -9.349508591640232e-002 1.409479220216446e-001 6.475866783319849e-002 7.375995899029912e-002 5.225142705698230e-001
4.525833333333332e+000 -4.350956714251097e-001 3.245493860111205e-001 1.007561915291871e+000 -1.651286486062958e+000 2.943370559084470e+000 -9.974734539910379e-002 1.410307745459098e-001 6.536085163073385e-002 7.743550414112614e-002 5.250748560964446e-001
4.533958333333332e+000 -4.448774090053338e-001 3.236193586540255e-001 1.006004807718152e+000 -1.652460502457126e+000 2.943774613203666e+000 -1.055126724830542e-001 1.412947640927805e-001 6.536856360626919e-002 8.093362988035052e-002 5.273783047201627e-001
4.542083333333332e+000 -4.547520450190969e-001 3.227012612302330e-001 1.004538239414313e+000 -1.653175823660929e+000 2.944129498128063e+000 -1.106946180961099e-001 1.417778820745956e-001 6.473831945226388e-002 8.419473759361083e-002 5.293502868049139e-001
4.550208333333331e+000 -4.647259395145617e-001 3.217988637398171e-001 1.003176342850510e+000 -1.653387142170511e+000 2.944419269982137e+000 -1.152108905471860e-001 1.425182943220947e-001 6.342786099088527e-002 8.716566390031492e-002 5.309187267997884e-001
4.558333333333331e+000 -4.748048108814034e-001 3.209145393447125e-001 1.001931774737981e+000 -1.653053724651125e+000 2.944629402930624e+000 -1.189954956171739e-001 1.435513128455856e-001 6.140183083132759e-002 8.980175286433437e-002 5.320177905423165e-001
4.566458333333331e+000 -4.849929798995786e-001 3.200493915245244e-001 1.000815732039389e+000 -1.652144636524746e+000 2.944746491428062e+000 -1.220004665351677e-001 1.449080237512893e-001 5.863701753918878e-002 9.206896629950173e-002 5.325925955748926e-001
4.574583333333330e+000 -4.952925064112896e-001 3.192033367470158e-001 9.998381770637208e-001 -1.650642031246749e+000 2.944757104609978e+000 -1.241961807594425e-001 1.466146732916071e-001 5.512552278074880e-002 9.394369626077330e-002 5.326034485855646e-001
4.582708333333330e+000 -5.057024823919202e-001 3.183751478259430e-001 9.990081589843940e-001 -1.648541991492864e+000 2.944647162043429e+000 -1.255703982337888e-001 1.486915963627064e-001 5.087599330793242e-002 9.541050148411354e-002 5.320285762063640e-001
4.590833333333330e+000 -5.162186489664330e-001 3.175625505052065e-001 9.983340131382310e-001 -1.645854027744877e+000 2.944403012336053e+000 -1.261271038352652e-001 1.511505915008218e-001 4.591399519908278e-002 9.645975852045284e-002 5.308657322376165e-001
4.598958333333330e+000 -5.268333443590842e-001 3.167624236508603e-001 9.978232886523504e-001 -1.642600463582791e+000 2.944013947813382e+000 -1.258863697780628e-001 1.539911690225097e-001 4.028194485204593e-002 9.708697304743121e-002 5.291330828806600e-001
4.607083333333329e+000 -5.375357708412026e-001 3.159710606607729e-001 9.974823821825897e-001 -1.638815676649388e+000 2.943475210005842e+000 -1.248854756824676e-001 1.571968232683515e-001 3.403794241124573e-002 9.729403862620463e-002 5.268693332629069e-001
4.615208333333329e+000 -5.483126049799980e-001 3.151844281022349e-001 9.973160003930713e-001 -1.634545105728322e+000 2.942791145161596e+000 -1.231805865292772e-001 1.607318340957491e-001 2.725386022360242e-002 9.709108101164655e-002 5.241329649114435e-001
4.623333333333329e+000 -5.591488612213035e-001 3.143984267343103e-001 9.973267583498101e-001 -1.629845105456882e+000 2.941977524819790e+000 -1.208485155130430e-001 1.645396537721804e-001 2.001451612439994e-002 9.649706186788459e-002 5.210003087911457e-001
4.631458333333328e+000 -5.700287867047473e-001 3.136091852214952e-001 9.975153016258447e-001 -1.624784139761004e+000 2.941060710955145e+000 -1.179883115458593e-001 1.685449358256826e-001 1.241850160094832e-002 9.553867355150003e-002 5.175626703603145e-001
4.639583333333328e+000 -5.809367546684073e-001 3.128133591094608e-001 9.978811765035534e-001 -1.619443423432428e+000 2.940072950951960e+000 -1.147206609987981e-001 1.726594548275543e-001 4.578760362362546e-003 9.424766750153392e-002 5.139234098850718e-001
4.647708333333328e+000 -5.918584689556199e-001 3.120084220833849e-001 9.984243811196176e-001 -1.613914631342600e+000 2.939046894840729e+000 -1.111815118300132e-001 1.767888303693622e-001 -3.379054102007792e-003 9.265566076105605e-002 5.101951149323196e-001
4.655833333333328e+000 -6.027826327440312e-001 3.111930743007139e-001 9.991472991306519e-001 -1.608294703197427e+000 2.938012991020214e+000 -1.075104115501322e-001 1.808368033580165e-001 -1.132099012542556e-002 9.078768661774664e-002 5.064960922064774e-001
4.663958333333327e+000 -6.137027188142705e-001 3.103679429990451e-001 1.000056588651072e+000 -1.602679933157794e+000 2.937000237246937e+000 -1.038402655790609e-001 1.847065658330062e-001 -1.911173140390981e-002 8.866025529931888e-002 5.029460893024704e-001
4.672083333333327e+000 -6.246184696364168e-001 3.095365577849691e-001 1.001164632939005e+000 -1.597161555697329e+000 2.936039075254481e+000 -1.002934441368208e-001 1.882999164940142e-001 -2.662252359629359e-002 8.628746283823170e-002 4.996618343750858e-001
4.680208333333327e+000 -6.355371139305794e-001 3.087063354016363e-001 1.002490390525910e+000 -1.591823888158859e+000 2.935166002882779e+000 -9.698204493986129e-002 1.915144271900213e-001 -3.373725868701460e-002 8.369093609166606e-002 4.967525276380033e-001
4.688333333333326e+000 -6.464743113526461e-001 3.078892432789349e-001 1.004059694264285e+000 -1.586744936309745e+000 2.934429461575577e+000 -9.400759494730382e-002 1.942391784786494e-001 -4.035460184621022e-002 8.090593870776849e-002 4.943148075569505e-001
