---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.FileName = "..\Input\LowerBody-GaitUniMiami-euler-leftlegtd.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.NumberFormat.Width = 22
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.NumberFormat.FormatStr = "%22.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Header.LinePrefix = ""
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.HipFlexion
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.HipAbduction
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.HipExternalRotation
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.KneeFlexion
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.AnklePlantarFlexion
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.SubTalarEversion
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.HipFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.HipAbduction Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.HipExternalRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.KneeFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.AnklePlantarFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.SubTalarEversion
3.745833333333346e+000 3.892048236978960e-001 8.725435340087628e-003 6.404789986837783e-001 3.320013215077550e-001 4.499955157493419e-001 -7.927458530436009e-001
3.753958333333346e+000 3.785370451650428e-001 8.591421006995947e-003 6.431488721136583e-001 3.278932288025647e-001 4.586461641662091e-001 -8.031133348857491e-001
3.762083333333346e+000 3.679179065104674e-001 8.736329873499260e-003 6.457392663119467e-001 3.244004248631111e-001 4.677238654706217e-001 -8.134426291390011e-001
3.770208333333346e+000 3.573087193312998e-001 9.132536135434188e-003 6.483802971621666e-001 3.215512448352905e-001 4.772306775792919e-001 -8.238685616874556e-001
3.778333333333346e+000 3.466850513292774e-001 9.744674098792316e-003 6.511790309520544e-001 3.193589586417428e-001 4.871429780947862e-001 -8.345109788261782e-001
3.786458333333346e+000 3.360300963295178e-001 1.053111440710741e-002 6.542202290812361e-001 3.178200472838254e-001 4.974072240559123e-001 -8.454822969964317e-001
3.794583333333347e+000 3.253290713299692e-001 1.144341494937562e-002 6.575661715865355e-001 3.169125103508776e-001 5.079462313275889e-001 -8.568840577002432e-001
3.802708333333347e+000 3.145674788452599e-001 1.242641175827952e-002 6.612545820171253e-001 3.165964041162074e-001 5.186737116467005e-001 -8.687937202237706e-001
3.810833333333347e+000 3.037302512714905e-001 1.342163026690812e-002 6.653000152150596e-001 3.168177074086785e-001 5.295085857613121e-001 -8.812553241140370e-001
3.818958333333347e+000 2.927983184188293e-001 1.437442882779405e-002 6.697017985261886e-001 3.175150124956491e-001 5.403841644617180e-001 -8.942816018674320e-001
3.827083333333347e+000 2.817425901390274e-001 1.524230978595886e-002 6.744591451493113e-001 3.186260539030397e-001 5.512444553248498e-001 -9.078712779127309e-001
3.835208333333347e+000 2.705208188728177e-001 1.599962721407588e-002 6.795784710619339e-001 3.200921521746344e-001 5.620461021621508e-001 -9.220124978576871e-001
3.843333333333348e+000 2.590836164620888e-001 1.664007491196617e-002 6.850712300675594e-001 3.218620778311070e-001 5.727504838791793e-001 -9.366844179325918e-001
3.851458333333348e+000 2.473882165975045e-001 1.717742719594795e-002 6.909363213505830e-001 3.238961226117796e-001 5.833213064722299e-001 -9.518428382285228e-001
3.859583333333348e+000 2.354113807264432e-001 1.764505131140925e-002 6.971424019212753e-001 3.261683161377230e-001 5.937211970447307e-001 -9.674075144588019e-001
3.867708333333348e+000 2.231557021098889e-001 1.809269038967432e-002 7.036189752374998e-001 3.286639221652206e-001 6.039036769420464e-001 -9.832572591462472e-001
3.875833333333348e+000 2.106509551379546e-001 1.857998889078782e-002 7.102621335827520e-001 3.313769223000970e-001 6.138240582291955e-001 -9.992278942904248e-001
3.883958333333348e+000 1.979515476314731e-001 1.917068201290006e-002 7.169342538950952e-001 3.343016722643713e-001 6.234129763991338e-001 -1.015123445511474e+000
3.892083333333348e+000 1.851311096620737e-001 1.992688803862808e-002 7.234707778386543e-001 3.374317441187453e-001 6.325871932519708e-001 -1.030719314095502e+000
3.900208333333349e+000 1.722744723477567e-001 2.090536893311046e-002 7.296815887082624e-001 3.407583771187511e-001 6.412462187432830e-001 -1.045767893463920e+000
3.908333333333349e+000 1.594698558589139e-001 2.215416979104301e-002 7.353525259499949e-001 3.442702724597814e-001 6.492752439327415e-001 -1.059999084098708e+000
3.916458333333349e+000 1.468022521973827e-001 2.370969884256846e-002 7.402493204380933e-001 3.479538526391507e-001 6.565488756119701e-001 -1.073121027522205e+000
3.924583333333349e+000 1.343476756234890e-001 2.559522109716306e-002 7.441271868345513e-001 3.517940413351681e-001 6.629331398377268e-001 -1.084828444799862e+000
3.932708333333349e+000 1.221685295302286e-001 2.782314538252861e-002 7.467596032982740e-001 3.557766241869685e-001 6.682695137540435e-001 -1.094844771323277e+000
3.940833333333349e+000 1.103093980782836e-001 3.038698970260367e-002 7.479029522435454e-001 3.598774237763251e-001 6.724274102138512e-001 -1.102854195080022e+000
3.948958333333350e+000 9.879879525042531e-002 3.327391824248416e-002 7.473859847255686e-001 3.640741687332262e-001 6.752240779102879e-001 -1.108650683959241e+000
3.957083333333350e+000 8.765258489639094e-002 3.645825084456256e-002 7.450610605851655e-001 3.683380406952171e-001 6.764707663791540e-001 -1.112055203147984e+000
